identity_key,public_api,public_surface,api_name,op_branch,op,primitive,py_method,interface,target_module,target_symbol,resolver_kind,resolver_path,source_file
mindspore.Tensor.__mod__::remainder_tensor_scalar_op.yaml,mindspore.Tensor.__mod__,mindspore.Tensor,__mod__,remainder_tensor_scalar_op.yaml,remainder_tensor_scalar,RemainderTensorScalar,deprecated_tensor_mod,tensor,mindspore.ops.api_def,__mod__,api_def_interface,mindspore/ops/api_def/__mod__.yaml,mindspore/ops/api_def/__mod__.yaml
mindspore.Tensor.__mod__::remainder_tensor_tensor_op.yaml,mindspore.Tensor.__mod__,mindspore.Tensor,__mod__,remainder_tensor_tensor_op.yaml,remainder_tensor_tensor,RemainderTensorTensor,deprecated_tensor_mod,tensor,mindspore.ops.api_def,__mod__,api_def_interface,mindspore/ops/api_def/__mod__.yaml,mindspore/ops/api_def/__mod__.yaml
mindspore.Tensor.abs::abs_op.yaml,mindspore.Tensor.abs,mindspore.Tensor,abs,abs_op.yaml,abs,Abs,tensor_abs,tensor,mindspore.ops.api_def,abs,api_def_interface,mindspore/ops/api_def/abs.yaml,mindspore/ops/api_def/abs.yaml
mindspore.Tensor.acos::acos_ext_op.yaml,mindspore.Tensor.acos,mindspore.Tensor,acos,acos_ext_op.yaml,acos_ext,AcosExt,deprecated_tensor_acos,tensor,mindspore.ops.api_def,acos,api_def_interface,mindspore/ops/api_def/acos.yaml,mindspore/ops/api_def/acos.yaml
mindspore.Tensor.acosh::acosh_ext_op.yaml,mindspore.Tensor.acosh,mindspore.Tensor,acosh,acosh_ext_op.yaml,acosh_ext,AcoshExt,deprecated_tensor_acosh,tensor,mindspore.ops.api_def,acosh,api_def_interface,mindspore/ops/api_def/acosh.yaml,mindspore/ops/api_def/acosh.yaml
mindspore.Tensor.add::add_ext_op.yaml,mindspore.Tensor.add,mindspore.Tensor,add,add_ext_op.yaml,add_ext,AddExt,tensor_add_ext,"tensor, function",mindspore.ops.api_def,add,api_def_interface,mindspore/ops/api_def/add.yaml,mindspore/ops/api_def/add.yaml
mindspore.Tensor.add::add_scalar_op.yaml,mindspore.Tensor.add,mindspore.Tensor,add,add_scalar_op.yaml,add_scalar,AddScalar,tensor_add_ext,"tensor, function",mindspore.ops.api_def,add,api_def_interface,mindspore/ops/api_def/add.yaml,mindspore/ops/api_def/add.yaml
mindspore.Tensor.add_::inplace_add_ext_op.yaml,mindspore.Tensor.add_,mindspore.Tensor,add_,inplace_add_ext_op.yaml,inplace_add_ext,InplaceAddExt,tensor_add_ext,tensor,mindspore.ops.api_def,add_,api_def_interface,mindspore/ops/api_def/add_.yaml,mindspore/ops/api_def/add_.yaml
mindspore.Tensor.add_::inplace_adds_ext_op.yaml,mindspore.Tensor.add_,mindspore.Tensor,add_,inplace_adds_ext_op.yaml,inplace_adds_ext,InplaceAddsExt,tensor_add_ext,tensor,mindspore.ops.api_def,add_,api_def_interface,mindspore/ops/api_def/add_.yaml,mindspore/ops/api_def/add_.yaml
mindspore.Tensor.addbmm::addbmm_op.yaml,mindspore.Tensor.addbmm,mindspore.Tensor,addbmm,addbmm_op.yaml,addbmm,Addbmm,tensor_addbmm,tensor,mindspore.ops.api_def,addbmm,api_def_interface,mindspore/ops/api_def/addbmm.yaml,mindspore/ops/api_def/addbmm.yaml
mindspore.Tensor.addcdiv::addcdiv_ext_op.yaml,mindspore.Tensor.addcdiv,mindspore.Tensor,addcdiv,addcdiv_ext_op.yaml,addcdiv_ext,AddcdivExt,tensor_addcdiv_ext,"tensor, function",mindspore.ops.api_def,addcdiv,api_def_interface,mindspore/ops/api_def/addcdiv.yaml,mindspore/ops/api_def/addcdiv.yaml
mindspore.Tensor.addmm::addmm_op.yaml,mindspore.Tensor.addmm,mindspore.Tensor,addmm,addmm_op.yaml,addmm,Addmm,tensor_addmm,tensor,mindspore.ops.api_def,addmm,api_def_interface,mindspore/ops/api_def/addmm.yaml,mindspore/ops/api_def/addmm.yaml
mindspore.Tensor.addmv::addmv_op.yaml,mindspore.Tensor.addmv,mindspore.Tensor,addmv,addmv_op.yaml,addmv,Addmv,tensor_addmv,tensor,mindspore.ops.api_def,addmv,api_def_interface,mindspore/ops/api_def/addmv.yaml,mindspore/ops/api_def/addmv.yaml
mindspore.Tensor.all::reduce_all_op.yaml,mindspore.Tensor.all,mindspore.Tensor,all,reduce_all_op.yaml,reduce_all,ReduceAll,tensor_all,tensor,mindspore.ops.api_def,all,api_def_interface,mindspore/ops/api_def/all.yaml,mindspore/ops/api_def/all.yaml
mindspore.Tensor.argmax::argmax_ext_op.yaml,mindspore.Tensor.argmax,mindspore.Tensor,argmax,argmax_ext_op.yaml,argmax_ext,ArgMaxExt,tensor_argmax,tensor,mindspore.ops.api_def,argmax,api_def_interface,mindspore/ops/api_def/argmax.yaml,mindspore/ops/api_def/argmax.yaml
mindspore.Tensor.argmin::argmin_ext_op.yaml,mindspore.Tensor.argmin,mindspore.Tensor,argmin,argmin_ext_op.yaml,argmin_ext,ArgMinExt,tensor_argmin,tensor,mindspore.ops.api_def,argmin,api_def_interface,mindspore/ops/api_def/argmin.yaml,mindspore/ops/api_def/argmin.yaml
mindspore.Tensor.argsort::argsort_op.yaml,mindspore.Tensor.argsort,mindspore.Tensor,argsort,argsort_op.yaml,argsort,ArgSort,tensor_argsort,tensor,mindspore.ops.api_def,argsort,api_def_interface,mindspore/ops/api_def/argsort.yaml,mindspore/ops/api_def/argsort.yaml
mindspore.Tensor.asin::asin_ext_op.yaml,mindspore.Tensor.asin,mindspore.Tensor,asin,asin_ext_op.yaml,asin_ext,AsinExt,deprecated_tensor_asin,tensor,mindspore.ops.api_def,asin,api_def_interface,mindspore/ops/api_def/asin.yaml,mindspore/ops/api_def/asin.yaml
mindspore.Tensor.asinh::asinh_ext_op.yaml,mindspore.Tensor.asinh,mindspore.Tensor,asinh,asinh_ext_op.yaml,asinh_ext,AsinhExt,deprecated_tensor_asinh,tensor,mindspore.ops.api_def,asinh,api_def_interface,mindspore/ops/api_def/asinh.yaml,mindspore/ops/api_def/asinh.yaml
mindspore.Tensor.atan::atan_ext_op.yaml,mindspore.Tensor.atan,mindspore.Tensor,atan,atan_ext_op.yaml,atan_ext,AtanExt,deprecated_tensor_atan,tensor,mindspore.ops.api_def,atan,api_def_interface,mindspore/ops/api_def/atan.yaml,mindspore/ops/api_def/atan.yaml
mindspore.Tensor.atan2::atan2_ext_op.yaml,mindspore.Tensor.atan2,mindspore.Tensor,atan2,atan2_ext_op.yaml,atan2_ext,Atan2Ext,tensor_atan2,tensor,mindspore.ops.api_def,atan2,api_def_interface,mindspore/ops/api_def/atan2.yaml,mindspore/ops/api_def/atan2.yaml
mindspore.Tensor.atanh::atanh_op.yaml,mindspore.Tensor.atanh,mindspore.Tensor,atanh,atanh_op.yaml,atanh,Atanh,tensor_atanh,tensor,mindspore.ops.api_def,atanh,api_def_interface,mindspore/ops/api_def/atanh.yaml,mindspore/ops/api_def/atanh.yaml
mindspore.Tensor.baddbmm::baddbmm_op.yaml,mindspore.Tensor.baddbmm,mindspore.Tensor,baddbmm,baddbmm_op.yaml,baddbmm,Baddbmm,deprecated_baddbmm,tensor,mindspore.ops.api_def,baddbmm,api_def_interface,mindspore/ops/api_def/baddbmm.yaml,mindspore/ops/api_def/baddbmm.yaml
mindspore.Tensor.bincount::bincount_ext_op.yaml,mindspore.Tensor.bincount,mindspore.Tensor,bincount,bincount_ext_op.yaml,bincount_ext,BincountExt,tensor_bincount,tensor,mindspore.ops.api_def,bincount,api_def_interface,mindspore/ops/api_def/bincount.yaml,mindspore/ops/api_def/bincount.yaml
mindspore.Tensor.bitwise_and::bitwise_and_scalar_op.yaml,mindspore.Tensor.bitwise_and,mindspore.Tensor,bitwise_and,bitwise_and_scalar_op.yaml,bitwise_and_scalar,BitwiseAndScalar,deprecated_bitwise_and,tensor,mindspore.ops.api_def,bitwise_and,api_def_interface,mindspore/ops/api_def/bitwise_and.yaml,mindspore/ops/api_def/bitwise_and.yaml
mindspore.Tensor.bitwise_and::bitwise_and_tensor_op.yaml,mindspore.Tensor.bitwise_and,mindspore.Tensor,bitwise_and,bitwise_and_tensor_op.yaml,bitwise_and_tensor,BitwiseAndTensor,deprecated_bitwise_and,tensor,mindspore.ops.api_def,bitwise_and,api_def_interface,mindspore/ops/api_def/bitwise_and.yaml,mindspore/ops/api_def/bitwise_and.yaml
mindspore.Tensor.bitwise_not::bitwise_not_op.yaml,mindspore.Tensor.bitwise_not,mindspore.Tensor,bitwise_not,bitwise_not_op.yaml,bitwise_not,BitwiseNot,tensor_bitwise_not,"tensor, function",mindspore.ops.api_def,bitwise_not,api_def_interface,mindspore/ops/api_def/bitwise_not.yaml,mindspore/ops/api_def/bitwise_not.yaml
mindspore.Tensor.bitwise_or::bitwise_or_scalar_op.yaml,mindspore.Tensor.bitwise_or,mindspore.Tensor,bitwise_or,bitwise_or_scalar_op.yaml,bitwise_or_scalar,BitwiseOrScalar,deprecated_bitwise_or,tensor,mindspore.ops.api_def,bitwise_or,api_def_interface,mindspore/ops/api_def/bitwise_or.yaml,mindspore/ops/api_def/bitwise_or.yaml
mindspore.Tensor.bitwise_or::bitwise_or_tensor_op.yaml,mindspore.Tensor.bitwise_or,mindspore.Tensor,bitwise_or,bitwise_or_tensor_op.yaml,bitwise_or_tensor,BitwiseOrTensor,deprecated_bitwise_or,tensor,mindspore.ops.api_def,bitwise_or,api_def_interface,mindspore/ops/api_def/bitwise_or.yaml,mindspore/ops/api_def/bitwise_or.yaml
mindspore.Tensor.bitwise_xor::bitwise_xor_scalar_op.yaml,mindspore.Tensor.bitwise_xor,mindspore.Tensor,bitwise_xor,bitwise_xor_scalar_op.yaml,bitwise_xor_scalar,BitwiseXorScalar,deprecated_bitwise_xor,tensor,mindspore.ops.api_def,bitwise_xor,api_def_interface,mindspore/ops/api_def/bitwise_xor.yaml,mindspore/ops/api_def/bitwise_xor.yaml
mindspore.Tensor.bitwise_xor::bitwise_xor_tensor_op.yaml,mindspore.Tensor.bitwise_xor,mindspore.Tensor,bitwise_xor,bitwise_xor_tensor_op.yaml,bitwise_xor_tensor,BitwiseXorTensor,deprecated_bitwise_xor,tensor,mindspore.ops.api_def,bitwise_xor,api_def_interface,mindspore/ops/api_def/bitwise_xor.yaml,mindspore/ops/api_def/bitwise_xor.yaml
mindspore.Tensor.broadcast_to::broadcast_to_op.yaml,mindspore.Tensor.broadcast_to,mindspore.Tensor,broadcast_to,broadcast_to_op.yaml,broadcast_to,BroadcastTo,tensor_broadcast_to,tensor,mindspore.ops.api_def,broadcast_to,api_def_interface,mindspore/ops/api_def/broadcast_to.yaml,mindspore/ops/api_def/broadcast_to.yaml
mindspore.Tensor.ceil::ceil_op.yaml,mindspore.Tensor.ceil,mindspore.Tensor,ceil,ceil_op.yaml,ceil,Ceil,tensor_ceil,tensor,mindspore.ops.api_def,ceil,api_def_interface,mindspore/ops/api_def/ceil.yaml,mindspore/ops/api_def/ceil.yaml
mindspore.Tensor.chunk::chunk_op.yaml,mindspore.Tensor.chunk,mindspore.Tensor,chunk,chunk_op.yaml,chunk,Chunk,tensor_chunk,tensor,mindspore.ops.api_def,chunk,api_def_interface,mindspore/ops/api_def/chunk.yaml,mindspore/ops/api_def/chunk.yaml
mindspore.Tensor.clamp::clamp_scalar_op.yaml,mindspore.Tensor.clamp,mindspore.Tensor,clamp,clamp_scalar_op.yaml,clamp_scalar,ClampScalar,tensor_clamp_scalar,"tensor, function",mindspore.ops.api_def,clamp,api_def_interface,mindspore/ops/api_def/clamp.yaml,mindspore/ops/api_def/clamp.yaml
mindspore.Tensor.clamp::clamp_tensor_op.yaml,mindspore.Tensor.clamp,mindspore.Tensor,clamp,clamp_tensor_op.yaml,clamp_tensor,ClampTensor,tensor_clamp_tensor,"tensor, function",mindspore.ops.api_def,clamp,api_def_interface,mindspore/ops/api_def/clamp.yaml,mindspore/ops/api_def/clamp.yaml
mindspore.Tensor.clone::clone_op.yaml,mindspore.Tensor.clone,mindspore.Tensor,clone,clone_op.yaml,clone,Clone,tensor_clone,tensor,mindspore.ops.api_def,clone,api_def_interface,mindspore/ops/api_def/clone.yaml,mindspore/ops/api_def/clone.yaml
mindspore.Tensor.copy_::inplace_copy_op.yaml,mindspore.Tensor.copy_,mindspore.Tensor,copy_,inplace_copy_op.yaml,inplace_copy,InplaceCopy,tensor_copy_,tensor,mindspore.ops.api_def,copy_,api_def_interface,mindspore/ops/api_def/copy_.yaml,mindspore/ops/api_def/copy_.yaml
mindspore.Tensor.cos::cos_op.yaml,mindspore.Tensor.cos,mindspore.Tensor,cos,cos_op.yaml,cos,Cos,tensor_cos,tensor,mindspore.ops.api_def,cos,api_def_interface,mindspore/ops/api_def/cos.yaml,mindspore/ops/api_def/cos.yaml
mindspore.Tensor.cosh::cosh_op.yaml,mindspore.Tensor.cosh,mindspore.Tensor,cosh,cosh_op.yaml,cosh,Cosh,tensor_cosh,tensor,mindspore.ops.api_def,cosh,api_def_interface,mindspore/ops/api_def/cosh.yaml,mindspore/ops/api_def/cosh.yaml
mindspore.Tensor.count_nonzero::count_nonzero_op.yaml,mindspore.Tensor.count_nonzero,mindspore.Tensor,count_nonzero,count_nonzero_op.yaml,count_nonzero,CountNonZero,deprecated_tensor_count_nonzero,tensor,mindspore.ops.api_def,count_nonzero,api_def_interface,mindspore/ops/api_def/count_nonzero.yaml,mindspore/ops/api_def/count_nonzero.yaml
mindspore.Tensor.cumsum::cumsum_ext_op.yaml,mindspore.Tensor.cumsum,mindspore.Tensor,cumsum,cumsum_ext_op.yaml,cumsum_ext,CumsumExt,tensor_cumsum,tensor,mindspore.ops.api_def,cumsum,api_def_interface,mindspore/ops/api_def/cumsum.yaml,mindspore/ops/api_def/cumsum.yaml
mindspore.Tensor.diag::diag_ext_op.yaml,mindspore.Tensor.diag,mindspore.Tensor,diag,diag_ext_op.yaml,diag_ext,DiagExt,tensor_diag,tensor,mindspore.ops.api_def,diag,api_def_interface,mindspore/ops/api_def/diag.yaml,mindspore/ops/api_def/diag.yaml
mindspore.Tensor.div::div_op.yaml,mindspore.Tensor.div,mindspore.Tensor,div,div_op.yaml,div,Div,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.Tensor.div::divmod_op.yaml,mindspore.Tensor.div,mindspore.Tensor,div,divmod_op.yaml,divmod,DivMod,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.Tensor.div::divmods_op.yaml,mindspore.Tensor.div,mindspore.Tensor,div,divmods_op.yaml,divmods,DivMods,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.Tensor.div::divs_op.yaml,mindspore.Tensor.div,mindspore.Tensor,div,divs_op.yaml,divs,Divs,tensor_div,"tensor, function",mindspore.ops.api_def,div,api_def_interface,mindspore/ops/api_def/div.yaml,mindspore/ops/api_def/div.yaml
mindspore.Tensor.div_::inplace_div_op.yaml,mindspore.Tensor.div_,mindspore.Tensor,div_,inplace_div_op.yaml,inplace_div,InplaceDiv,tensor_div_deal_sequence,tensor,mindspore.ops.api_def,div_,api_def_interface,mindspore/ops/api_def/div_.yaml,mindspore/ops/api_def/div_.yaml
mindspore.Tensor.div_::inplace_divmod_op.yaml,mindspore.Tensor.div_,mindspore.Tensor,div_,inplace_divmod_op.yaml,inplace_divmod,InplaceDivMod,tensor_div_deal_sequence,tensor,mindspore.ops.api_def,div_,api_def_interface,mindspore/ops/api_def/div_.yaml,mindspore/ops/api_def/div_.yaml
mindspore.Tensor.div_::inplace_divmods_op.yaml,mindspore.Tensor.div_,mindspore.Tensor,div_,inplace_divmods_op.yaml,inplace_divmods,InplaceDivMods,tensor_div_deal_sequence,tensor,mindspore.ops.api_def,div_,api_def_interface,mindspore/ops/api_def/div_.yaml,mindspore/ops/api_def/div_.yaml
mindspore.Tensor.div_::inplace_divs_op.yaml,mindspore.Tensor.div_,mindspore.Tensor,div_,inplace_divs_op.yaml,inplace_divs,InplaceDivs,tensor_div_deal_sequence,tensor,mindspore.ops.api_def,div_,api_def_interface,mindspore/ops/api_def/div_.yaml,mindspore/ops/api_def/div_.yaml
mindspore.Tensor.dot::dot_op.yaml,mindspore.Tensor.dot,mindspore.Tensor,dot,dot_op.yaml,dot,Dot,deprecated_tensor_dot,tensor,mindspore.ops.api_def,dot,api_def_interface,mindspore/ops/api_def/dot.yaml,mindspore/ops/api_def/dot.yaml
mindspore.Tensor.eq::eq_scalar_op.yaml,mindspore.Tensor.eq,mindspore.Tensor,eq,eq_scalar_op.yaml,eq_scalar,EqScalar,tensor_eq,"tensor, function",mindspore.ops.api_def,eq,api_def_interface,mindspore/ops/api_def/eq.yaml,mindspore/ops/api_def/eq.yaml
mindspore.Tensor.eq::equal_op.yaml,mindspore.Tensor.eq,mindspore.Tensor,eq,equal_op.yaml,equal,Equal,tensor_eq,"tensor, function",mindspore.ops.api_def,eq,api_def_interface,mindspore/ops/api_def/eq.yaml,mindspore/ops/api_def/eq.yaml
mindspore.Tensor.erf::erf_op.yaml,mindspore.Tensor.erf,mindspore.Tensor,erf,erf_op.yaml,erf,Erf,tensor_erf,tensor,mindspore.ops.api_def,erf,api_def_interface,mindspore/ops/api_def/erf.yaml,mindspore/ops/api_def/erf.yaml
mindspore.Tensor.erfc::erfc_op.yaml,mindspore.Tensor.erfc,mindspore.Tensor,erfc,erfc_op.yaml,erfc,Erfc,tensor_erfc,tensor,mindspore.ops.api_def,erfc,api_def_interface,mindspore/ops/api_def/erfc.yaml,mindspore/ops/api_def/erfc.yaml
mindspore.Tensor.exp::exp_op.yaml,mindspore.Tensor.exp,mindspore.Tensor,exp,exp_op.yaml,exp,Exp,tensor_exp,tensor,mindspore.ops.api_def,exp,api_def_interface,mindspore/ops/api_def/exp.yaml,mindspore/ops/api_def/exp.yaml
mindspore.Tensor.exp_::inplace_exp_op.yaml,mindspore.Tensor.exp_,mindspore.Tensor,exp_,inplace_exp_op.yaml,inplace_exp,InplaceExp,tensor_exp,tensor,mindspore.ops.api_def,exp_,api_def_interface,mindspore/ops/api_def/exp_.yaml,mindspore/ops/api_def/exp_.yaml
mindspore.Tensor.expand_as::expand_as_op.yaml,mindspore.Tensor.expand_as,mindspore.Tensor,expand_as,expand_as_op.yaml,expand_as,ExpandAs,tensor_expand_as,tensor,mindspore.ops.api_def,expand_as,api_def_interface,mindspore/ops/api_def/expand_as.yaml,mindspore/ops/api_def/expand_as.yaml
mindspore.Tensor.expm1::expm1_op.yaml,mindspore.Tensor.expm1,mindspore.Tensor,expm1,expm1_op.yaml,expm1,Expm1,tensor_expm1,tensor,mindspore.ops.api_def,expm1,api_def_interface,mindspore/ops/api_def/expm1.yaml,mindspore/ops/api_def/expm1.yaml
mindspore.Tensor.fill_::inplace_fill_scalar_op.yaml,mindspore.Tensor.fill_,mindspore.Tensor,fill_,inplace_fill_scalar_op.yaml,inplace_fill_scalar,InplaceFillScalar,tensor_inplace_fill_scalar_empty,tensor,mindspore.ops.api_def,fill_,api_def_interface,mindspore/ops/api_def/fill_.yaml,mindspore/ops/api_def/fill_.yaml
mindspore.Tensor.fill_::inplace_fill_tensor_op.yaml,mindspore.Tensor.fill_,mindspore.Tensor,fill_,inplace_fill_tensor_op.yaml,inplace_fill_tensor,InplaceFillTensor,tensor_inplace_fill_tensor_empty,tensor,mindspore.ops.api_def,fill_,api_def_interface,mindspore/ops/api_def/fill_.yaml,mindspore/ops/api_def/fill_.yaml
mindspore.Tensor.fill_diagonal_::inplace_fill_diagonal_op.yaml,mindspore.Tensor.fill_diagonal_,mindspore.Tensor,fill_diagonal_,inplace_fill_diagonal_op.yaml,inplace_fill_diagonal,InplaceFillDiagonal,tensor_inplace_fill_diagonal,tensor,mindspore.ops.api_def,fill_diagonal_,api_def_interface,mindspore/ops/api_def/fill_diagonal_.yaml,mindspore/ops/api_def/fill_diagonal_.yaml
mindspore.Tensor.flatten::flatten_ext_op.yaml,mindspore.Tensor.flatten,mindspore.Tensor,flatten,flatten_ext_op.yaml,flatten_ext,FlattenExt,tensor_flatten,tensor,mindspore.ops.api_def,flatten,api_def_interface,mindspore/ops/api_def/flatten.yaml,mindspore/ops/api_def/flatten.yaml
mindspore.Tensor.floor::floor_op.yaml,mindspore.Tensor.floor,mindspore.Tensor,floor,floor_op.yaml,floor,Floor,tensor_floor,tensor,mindspore.ops.api_def,floor,api_def_interface,mindspore/ops/api_def/floor.yaml,mindspore/ops/api_def/floor.yaml
mindspore.Tensor.floor_divide::floor_div_op.yaml,mindspore.Tensor.floor_divide,mindspore.Tensor,floor_divide,floor_div_op.yaml,floor_div,FloorDiv,tensor_floor_div,"tensor, function",mindspore.ops.api_def,floor_divide,api_def_interface,mindspore/ops/api_def/floor_divide.yaml,mindspore/ops/api_def/floor_divide.yaml
mindspore.Tensor.floor_divide::floor_div_scalar_op.yaml,mindspore.Tensor.floor_divide,mindspore.Tensor,floor_divide,floor_div_scalar_op.yaml,floor_div_scalar,FloorDivScalar,tensor_floor_div_scalar,"tensor, function",mindspore.ops.api_def,floor_divide,api_def_interface,mindspore/ops/api_def/floor_divide.yaml,mindspore/ops/api_def/floor_divide.yaml
mindspore.Tensor.floor_divide_::inplace_floor_divide_op.yaml,mindspore.Tensor.floor_divide_,mindspore.Tensor,floor_divide_,inplace_floor_divide_op.yaml,inplace_floor_divide,InplaceFloorDivide,tensor_floor_divide_,tensor,mindspore.ops.api_def,floor_divide_,api_def_interface,mindspore/ops/api_def/floor_divide_.yaml,mindspore/ops/api_def/floor_divide_.yaml
mindspore.Tensor.floor_divide_::inplace_floor_divides_op.yaml,mindspore.Tensor.floor_divide_,mindspore.Tensor,floor_divide_,inplace_floor_divides_op.yaml,inplace_floor_divides,InplaceFloorDivides,tensor_floor_divide_,tensor,mindspore.ops.api_def,floor_divide_,api_def_interface,mindspore/ops/api_def/floor_divide_.yaml,mindspore/ops/api_def/floor_divide_.yaml
mindspore.Tensor.fmod::fmod_scalar_op.yaml,mindspore.Tensor.fmod,mindspore.Tensor,fmod,fmod_scalar_op.yaml,fmod_scalar,FmodScalar,fmod_scalar,"function, tensor",mindspore.ops.api_def,fmod,api_def_interface,mindspore/ops/api_def/fmod.yaml,mindspore/ops/api_def/fmod.yaml
mindspore.Tensor.fmod::fmod_tensor_op.yaml,mindspore.Tensor.fmod,mindspore.Tensor,fmod,fmod_tensor_op.yaml,fmod_tensor,FmodTensor,fmod_tensor,"function, tensor",mindspore.ops.api_def,fmod,api_def_interface,mindspore/ops/api_def/fmod.yaml,mindspore/ops/api_def/fmod.yaml
mindspore.Tensor.frac::frac_op.yaml,mindspore.Tensor.frac,mindspore.Tensor,frac,frac_op.yaml,frac,Frac,tensor_frac,tensor,mindspore.ops.api_def,frac,api_def_interface,mindspore/ops/api_def/frac.yaml,mindspore/ops/api_def/frac.yaml
mindspore.Tensor.gather::gather_d_op.yaml,mindspore.Tensor.gather,mindspore.Tensor,gather,gather_d_op.yaml,gather_d,GatherD,tensor_gather_ext,tensor,mindspore.ops.api_def,gather,api_def_interface,mindspore/ops/api_def/gather.yaml,mindspore/ops/api_def/gather.yaml
mindspore.Tensor.gcd::gcd_op.yaml,mindspore.Tensor.gcd,mindspore.Tensor,gcd,gcd_op.yaml,gcd,Gcd,tensor_gcd,tensor,mindspore.ops.api_def,gcd,api_def_interface,mindspore/ops/api_def/gcd.yaml,mindspore/ops/api_def/gcd.yaml
mindspore.Tensor.greater::greater_op.yaml,mindspore.Tensor.greater,mindspore.Tensor,greater,greater_op.yaml,greater,Greater,tensor_greater,tensor,mindspore.ops.api_def,greater,api_def_interface,mindspore/ops/api_def/greater.yaml,mindspore/ops/api_def/greater.yaml
mindspore.Tensor.greater_equal::greater_equal_op.yaml,mindspore.Tensor.greater_equal,mindspore.Tensor,greater_equal,greater_equal_op.yaml,greater_equal,GreaterEqual,tensor_greater_equal,"tensor, function",mindspore.ops.api_def,greater_equal,api_def_interface,mindspore/ops/api_def/greater_equal.yaml,mindspore/ops/api_def/greater_equal.yaml
mindspore.Tensor.greater_equal::greater_equal_scalar_op.yaml,mindspore.Tensor.greater_equal,mindspore.Tensor,greater_equal,greater_equal_scalar_op.yaml,greater_equal_scalar,GreaterEqualScalar,tensor_greater_equal,"tensor, function",mindspore.ops.api_def,greater_equal,api_def_interface,mindspore/ops/api_def/greater_equal.yaml,mindspore/ops/api_def/greater_equal.yaml
mindspore.Tensor.hardshrink::hshrink_op.yaml,mindspore.Tensor.hardshrink,mindspore.Tensor,hardshrink,hshrink_op.yaml,hshrink,HShrink,tensor_hardshrink,tensor,mindspore.ops.api_def,hardshrink,api_def_interface,mindspore/ops/api_def/hardshrink.yaml,mindspore/ops/api_def/hardshrink.yaml
mindspore.Tensor.histc::histc_ext_op.yaml,mindspore.Tensor.histc,mindspore.Tensor,histc,histc_ext_op.yaml,histc_ext,HistcExt,tensor_histc,tensor,mindspore.ops.api_def,histc,api_def_interface,mindspore/ops/api_def/histc.yaml,mindspore/ops/api_def/histc.yaml
mindspore.Tensor.imag::imag_view_op.yaml,mindspore.Tensor.imag,mindspore.Tensor,imag,imag_view_op.yaml,imag_view,ImagView,tensor_imag,"tensor, function",mindspore.ops.api_def,imag,api_def_interface,mindspore/ops/api_def/imag.yaml,mindspore/ops/api_def/imag.yaml
mindspore.Tensor.index::index_op.yaml,mindspore.Tensor.index,mindspore.Tensor,index,index_op.yaml,index,Index,tensor_index,tensor,mindspore.ops.api_def,index,api_def_interface,mindspore/ops/api_def/index.yaml,mindspore/ops/api_def/index.yaml
mindspore.Tensor.index_add::index_add_ext_op.yaml,mindspore.Tensor.index_add,mindspore.Tensor,index_add,index_add_ext_op.yaml,index_add_ext,IndexAddExt,tensor_index_add,"tensor, function",mindspore.ops.api_def,index_add,api_def_interface,mindspore/ops/api_def/index_add.yaml,mindspore/ops/api_def/index_add.yaml
mindspore.Tensor.index_copy_::inplace_index_copy_op.yaml,mindspore.Tensor.index_copy_,mindspore.Tensor,index_copy_,inplace_index_copy_op.yaml,inplace_index_copy,InplaceIndexCopy,tensor_index_copy_,tensor,mindspore.ops.api_def,index_copy_,api_def_interface,mindspore/ops/api_def/index_copy_.yaml,mindspore/ops/api_def/index_copy_.yaml
mindspore.Tensor.index_fill_::inplace_index_fill_scalar_op.yaml,mindspore.Tensor.index_fill_,mindspore.Tensor,index_fill_,inplace_index_fill_scalar_op.yaml,inplace_index_fill_scalar,InplaceIndexFillScalar,tensor_index_fill_,tensor,mindspore.ops.api_def,index_fill_,api_def_interface,mindspore/ops/api_def/index_fill_.yaml,mindspore/ops/api_def/index_fill_.yaml
mindspore.Tensor.index_fill_::inplace_index_fill_tensor_op.yaml,mindspore.Tensor.index_fill_,mindspore.Tensor,index_fill_,inplace_index_fill_tensor_op.yaml,inplace_index_fill_tensor,InplaceIndexFillTensor,tensor_index_fill_,tensor,mindspore.ops.api_def,index_fill_,api_def_interface,mindspore/ops/api_def/index_fill_.yaml,mindspore/ops/api_def/index_fill_.yaml
mindspore.Tensor.index_select::index_select_op.yaml,mindspore.Tensor.index_select,mindspore.Tensor,index_select,index_select_op.yaml,index_select,IndexSelect,tensor_index_select,tensor,mindspore.ops.api_def,index_select,api_def_interface,mindspore/ops/api_def/index_select.yaml,mindspore/ops/api_def/index_select.yaml
