coverage_key,op,primitive,op_branch,op_yaml_path,class_name,dispatch_enable,dispatch_kind,dispatch_ascend,aclnn,aclnn_source,infer,pyboost,kbk,bprop,ut,st,docs_cn,docs_en,infer_evidence,pyboost_evidence,kbk_evidence,bprop_evidence,ut_evidence,st_evidence,docs_cn_evidence,docs_en_evidence
rfft2::RFFT2,rfft2,RFFT2,rfft2_op.yaml,mindspore/ops/op_def/yaml/rfft2_op.yaml,RFFT2,False,unsupported,,[],,true,false,false,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rfft2.cc"", ""mindspore/ops/infer/ops_func_impl/rfft2.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rfft2.cc""]","[""tests/st/ops/test_ops_rfft2.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rfft2_doc.yaml""]"
rfftfreq::RFFTFreq,rfftfreq,RFFTFreq,rfftfreq_op.yaml,mindspore/ops/op_def/yaml/rfftfreq_op.yaml,RFFTFreq,False,unsupported,,[],,true,false,false,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rfftfreq.cc"", ""mindspore/ops/infer/ops_func_impl/rfftfreq.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rfftfreq.cc""]","[""tests/st/ops/test_ops_rfftfreq.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rfftfreq_doc.yaml""]"
rfftn::RFFTN,rfftn,RFFTN,rfftn_op.yaml,mindspore/ops/op_def/yaml/rfftn_op.yaml,RFFTN,False,unsupported,,[],,true,false,false,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rfftn.cc"", ""mindspore/ops/infer/ops_func_impl/rfftn.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rfftn.cc""]","[""tests/st/ops/test_ops_rfftn.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rfftn_doc.yaml""]"
right_shift::RightShift,right_shift,RightShift,right_shift_op.yaml,mindspore/ops/op_def/yaml/right_shift_op.yaml,RightShift,False,unsupported,,[],,true,false,false,false,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/right_shift.cc"", ""mindspore/ops/infer/ops_func_impl/right_shift.h""]",[],[],[],"[""tests/ut/cpp/ops/test_ops_right_shift.cc""]","[""tests/st/ops/gpu/test_rightshift.py""]",[],"[""mindspore/ops/op_def/yaml/doc/right_shift_doc.yaml""]"
ring_attention_update::RingAttentionUpdate,ring_attention_update,RingAttentionUpdate,ring_attention_update_op.yaml,mindspore/ops/op_def/yaml/ring_attention_update_op.yaml,RingAttentionUpdate,True,customize,RingAttentionUpdateAscend,"[""aclnnRingAttentionUpdate""]",customize_source,true,true,true,false,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/ring_attention_update.cc"", ""mindspore/ops/infer/ops_func_impl/ring_attention_update.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/ring_attention_update.cc"", ""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/ring_attention_update.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/ring_attention_update_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/ring_attention_update_aclnn_kernel.h""]",[],"[""tests/ut/cpp/ops/test_ops_ring_attention_update.cc""]","[""tests/st/ops/test_ops_ring_attention_update.py""]",[],"[""mindspore/ops/op_def/yaml/doc/ring_attention_update_doc.yaml""]"
rms_norm::RmsNorm,rms_norm,RmsNorm,rms_norm_op.yaml,mindspore/ops/op_def/yaml/rms_norm_op.yaml,RmsNorm,True,customize,RmsNormAscend,"[""aclnnRmsNorm""]",customize_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rms_norm.cc"", ""mindspore/ops/infer/ops_func_impl/rms_norm.h"", ""mindspore/ops/infer/symbol_ops_impl/rms_norm.cc""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/rms_norm.cc"", ""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/rms_norm.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/rms_norm_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/rms_norm_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_nn_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rms_norm.cc""]","[""tests/st/ops/test_ops_rms_norm.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rms_norm_doc.yaml""]"
rms_norm_grad::RmsNormGrad,rms_norm_grad,RmsNormGrad,rms_norm_grad_op.yaml,mindspore/ops/op_def/yaml/rms_norm_grad_op.yaml,RmsNormGrad,True,auto_generate,default,"[""aclnnRmsNormGrad""]",auto_generate_source,true,true,true,false,true,false,false,true,"[""mindspore/ops/infer/ops_func_impl/rms_norm_grad.cc"", ""mindspore/ops/infer/ops_func_impl/rms_norm_grad.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/auto_generate/rms_norm_grad.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/auto_generate/aclnn_kernel_register_auto.cc""]",[],"[""tests/ut/cpp/ops/test_ops_rms_norm_grad.cc""]",[],[],"[""mindspore/ops/op_def/yaml/doc/rms_norm_grad_doc.yaml""]"
roll::Roll,roll,Roll,roll_op.yaml,mindspore/ops/op_def/yaml/roll_op.yaml,Roll,True,auto_generate,default,"[""aclnnRoll""]",auto_generate_source,true,true,true,true,true,false,false,true,"[""mindspore/ops/infer/ops_func_impl/roll.cc"", ""mindspore/ops/infer/ops_func_impl/roll.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/auto_generate/roll.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/roll_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/roll_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_inner_ops.cc""]","[""tests/ut/cpp/ops/test_ops_roll.cc""]",[],[],"[""mindspore/ops/op_def/yaml/doc/roll_doc.yaml""]"
rotary_position_embedding::RotaryPositionEmbedding,rotary_position_embedding,RotaryPositionEmbedding,rotary_position_embedding_op.yaml,mindspore/ops/op_def/yaml/rotary_position_embedding_op.yaml,RotaryPositionEmbedding,True,auto_generate,default,"[""aclnnRotaryPositionEmbedding""]",auto_generate_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rotary_position_embedding.cc"", ""mindspore/ops/infer/ops_func_impl/rotary_position_embedding.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/auto_generate/rotary_position_embedding.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/rotary_position_embedding_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/rotary_position_embedding_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_other_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rotary_position_embedding.cc""]","[""tests/st/ops/test_ops_rotary_position_embedding.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rotary_position_embedding_doc.yaml""]"
rotary_position_embedding_grad::RotaryPositionEmbeddingGrad,rotary_position_embedding_grad,RotaryPositionEmbeddingGrad,rotary_position_embedding_grad_op.yaml,mindspore/ops/op_def/yaml/rotary_position_embedding_grad_op.yaml,RotaryPositionEmbeddingGrad,True,customize,RotaryPositionEmbeddingGradAscend,"[""aclnnRotaryPositionEmbeddingGrad""]",customize_source,true,true,true,false,true,false,false,false,"[""mindspore/ops/infer/ops_func_impl/rotary_position_embedding_grad.cc"", ""mindspore/ops/infer/ops_func_impl/rotary_position_embedding_grad.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/rotary_position_embedding_grad.cc"", ""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/rotary_position_embedding_grad.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/rotary_position_embedding_grad_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/rotary_position_embedding_grad_aclnn_kernel.h""]",[],"[""tests/ut/cpp/ops/test_ops_rotary_position_embedding_grad.cc""]",[],[],[]
rotated_iou::RotatedIou,rotated_iou,RotatedIou,rotated_iou_op.yaml,mindspore/ops/op_def/yaml/rotated_iou_op.yaml,RotatedIou,False,unsupported,,[],,true,false,false,false,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rotated_iou.cc"", ""mindspore/ops/infer/ops_func_impl/rotated_iou.h""]",[],[],[],"[""tests/ut/cpp/ops/test_ops_rotated_iou.cc""]","[""tests/st/ops/test_ops_rotated_iou.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rotated_iou_doc.yaml""]"
round::Round,round,Round,round_op.yaml,mindspore/ops/op_def/yaml/round_op.yaml,Round,True,customize,RoundAscend,"[""aclnnRoundDecimals""]",customize_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/round.cc"", ""mindspore/ops/infer/ops_func_impl/round.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/round.cc"", ""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/round.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/round_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/round_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]","[""tests/ut/cpp/ops/test_ops_round.cc""]","[""tests/st/ops/test_ops_round.py""]",[],"[""mindspore/ops/op_def/yaml/doc/round_doc.yaml""]"
rsqrt::Rsqrt,rsqrt,Rsqrt,rsqrt_op.yaml,mindspore/ops/op_def/yaml/rsqrt_op.yaml,Rsqrt,True,auto_generate,default,"[""aclnnRsqrt""]",auto_generate_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rsqrt.cc"", ""mindspore/ops/infer/ops_func_impl/rsqrt.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/auto_generate/rsqrt.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/auto_generate/aclnn_kernel_register_auto.cc""]","[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rsqrt.cc""]","[""tests/st/ops/test_ops_rsqrt.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rsqrt_doc.yaml""]"
rsqrt_grad::RsqrtGrad,rsqrt_grad,RsqrtGrad,rsqrt_grad_op.yaml,mindspore/ops/op_def/yaml/rsqrt_grad_op.yaml,RsqrtGrad,False,unsupported,,[],,true,false,false,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/rsqrt_grad.cc"", ""mindspore/ops/infer/ops_func_impl/rsqrt_grad.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]","[""tests/ut/cpp/ops/test_ops_rsqrt_grad.cc""]","[""tests/st/ops/gpu/test_rsqrt_grad_op.py""]",[],"[""mindspore/ops/op_def/yaml/doc/rsqrt_grad_doc.yaml""]"
scalar_add::ScalarAdd,scalar_add,ScalarAdd,scalar_add_op.yaml,mindspore/ops/op_def/yaml/scalar_add_op.yaml,ScalarAdd,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_add.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_add.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_add.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_bool::ScalarBool,scalar_bool,ScalarBool,scalar_bool_op.yaml,mindspore/ops/op_def/yaml/scalar_bool_op.yaml,ScalarBool,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_bool.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_cast::ScalarCast,scalar_cast,ScalarCast,scalar_cast_op.yaml,mindspore/ops/op_def/yaml/scalar_cast_op.yaml,ScalarCast,False,unsupported,,[],,true,false,false,true,false,false,false,true,"[""mindspore/ops/infer/ops_frontend_func_impl/scalar_cast.cc"", ""mindspore/ops/infer/ops_func_impl/scalar_cast.cc"", ""mindspore/ops/infer/ops_func_impl/scalar_cast.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_cast.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_cast.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_math_ops.cc""]",[],[],[],"[""mindspore/ops/op_def/yaml/doc/scalar_cast_doc.yaml""]"
scalar_div::ScalarDiv,scalar_div,ScalarDiv,scalar_div_op.yaml,mindspore/ops/op_def/yaml/scalar_div_op.yaml,ScalarDiv,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_div.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_div.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_div.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_eq::ScalarEq,scalar_eq,ScalarEq,scalar_eq_op.yaml,mindspore/ops/op_def/yaml/scalar_eq_op.yaml,ScalarEq,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_eq.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_floor_div::ScalarFloorDiv,scalar_floor_div,ScalarFloorDiv,scalar_floordiv_op.yaml,mindspore/ops/op_def/yaml/scalar_floordiv_op.yaml,ScalarFloorDiv,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_floor_div.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_ge::ScalarGe,scalar_ge,ScalarGe,scalar_ge_op.yaml,mindspore/ops/op_def/yaml/scalar_ge_op.yaml,ScalarGe,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_ge.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_gt::ScalarGt,scalar_gt,ScalarGt,scalar_gt_op.yaml,mindspore/ops/op_def/yaml/scalar_gt_op.yaml,ScalarGt,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_gt.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_le::ScalarLe,scalar_le,ScalarLe,scalar_le_op.yaml,mindspore/ops/op_def/yaml/scalar_le_op.yaml,ScalarLe,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_le.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_log::ScalarLog,scalar_log,ScalarLog,scalar_log_op.yaml,mindspore/ops/op_def/yaml/scalar_log_op.yaml,ScalarLog,False,unsupported,,[],,true,false,false,false,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_log.h""]",[],[],[],[],[],[],[]
scalar_lt::ScalarLt,scalar_lt,ScalarLt,scalar_lt_op.yaml,mindspore/ops/op_def/yaml/scalar_lt_op.yaml,ScalarLt,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_lt.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_max::ScalarMax,scalar_max,ScalarMax,scalar_max_op.yaml,mindspore/ops/op_def/yaml/scalar_max_op.yaml,ScalarMax,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_max.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_max.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_max.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_min::ScalarMin,scalar_min,ScalarMin,scalar_min_op.yaml,mindspore/ops/op_def/yaml/scalar_min_op.yaml,ScalarMin,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_min.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_min.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_min.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_mod::ScalarMod,scalar_mod,ScalarMod,scalar_mod_op.yaml,mindspore/ops/op_def/yaml/scalar_mod_op.yaml,ScalarMod,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_mod.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_mod.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_mod.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_mul::ScalarMul,scalar_mul,ScalarMul,scalar_mul_op.yaml,mindspore/ops/op_def/yaml/scalar_mul_op.yaml,ScalarMul,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_mul.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_mul.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_mul.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_pow::ScalarPow,scalar_pow,ScalarPow,scalar_pow_op.yaml,mindspore/ops/op_def/yaml/scalar_pow_op.yaml,ScalarPow,False,unsupported,,[],,true,false,false,false,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_pow.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_pow.cc""]",[],[],[],[],[],[],[]
scalar_sub::ScalarSub,scalar_sub,ScalarSub,scalar_sub_op.yaml,mindspore/ops/op_def/yaml/scalar_sub_op.yaml,ScalarSub,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_sub.h"", ""mindspore/ops/infer/symbol_ops_impl/scalar_sub.cc"", ""mindspore/ops/infer/symbol_ops_impl/scalar_sub.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_scalar_ops.cc""]",[],[],[],[]
scalar_to_tensor::ScalarToTensor,scalar_to_tensor,ScalarToTensor,scalar_to_tensor_op.yaml,mindspore/ops/op_def/yaml/scalar_to_tensor_op.yaml,ScalarToTensor,False,unsupported,,[],,true,false,false,true,false,false,false,false,"[""mindspore/ops/infer/ops_frontend_func_impl/scalar_to_tensor.cc"", ""mindspore/ops/infer/ops_func_impl/scalar_to_tensor.cc"", ""mindspore/ops/infer/ops_func_impl/scalar_to_tensor.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_sequence_ops.cc""]",[],[],[],[]
scalar_uadd::ScalarUadd,scalar_uadd,ScalarUadd,scalar_uadd_op.yaml,mindspore/ops/op_def/yaml/scalar_uadd_op.yaml,ScalarUadd,False,unsupported,,[],,true,false,false,false,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_uadd.h""]",[],[],[],[],[],[],[]
scalar_usub::ScalarUsub,scalar_usub,ScalarUsub,scalar_usub_op.yaml,mindspore/ops/op_def/yaml/scalar_usub_op.yaml,ScalarUsub,False,unsupported,,[],,true,false,false,false,false,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scalar_usub.h""]",[],[],[],[],[],[],[]
scatter::Scatter,scatter,Scatter,scatter_op.yaml,mindspore/ops/op_def/yaml/scatter_op.yaml,Scatter,True,auto_generate,default,"[""aclnnScatter""]",auto_generate_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/scatter.cc"", ""mindspore/ops/infer/ops_func_impl/scatter.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/auto_generate/scatter.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/scatter_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/scatter_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_array_ops.cc""]","[""tests/ut/cpp/ops/test_ops_scatter.cc""]","[""tests/st/ops/gpu/test_scatter_op.py"", ""tests/st/ops/test_func_scatter.py""]",[],"[""mindspore/ops/op_def/yaml/doc/scatter_doc.yaml""]"
scatter_add_ext::ScatterAddExt,scatter_add_ext,ScatterAddExt,scatter_add_ext_op.yaml,mindspore/ops/op_def/yaml/scatter_add_ext_op.yaml,ScatterAddExt,True,customize,ScatterAddExtAscend,"[""aclnnScatterAdd""]",customize_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/scatter_add_ext.cc"", ""mindspore/ops/infer/ops_func_impl/scatter_add_ext.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/scatter_add_ext.cc"", ""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/scatter_add_ext.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/scatter_add_ext_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/scatter_add_ext_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_array_ops.cc""]","[""tests/ut/cpp/ops/test_ops_scatter_add_ext.cc""]","[""tests/st/ops/test_ops_scatter_add_ext.py""]",[],"[""mindspore/ops/op_def/yaml/doc/scatter_add_ext_doc.yaml""]"
scatter_nd::ScatterNd,scatter_nd,ScatterNd,scatter_nd_op.yaml,mindspore/ops/op_def/yaml/scatter_nd_op.yaml,ScatterNd,False,unsupported,,[],,true,false,false,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/scatter_nd.cc"", ""mindspore/ops/infer/ops_func_impl/scatter_nd.h""]",[],[],"[""mindspore/ccsrc/frontend/expander/grad/grad_array_ops.cc""]","[""tests/ut/cpp/ops/test_ops_scatter_nd.cc""]","[""tests/st/ops/test_scatter_nd.py""]",[],"[""mindspore/ops/op_def/yaml/doc/scatter_nd_doc.yaml""]"
scatter_value::ScatterValue,scatter_value,ScatterValue,scatter_value_op.yaml,mindspore/ops/op_def/yaml/scatter_value_op.yaml,ScatterValue,True,auto_generate,default,"[""aclnnScatterValue""]",auto_generate_source,true,true,true,true,true,false,false,false,"[""mindspore/ops/infer/ops_func_impl/scatter_value.cc"", ""mindspore/ops/infer/ops_func_impl/scatter_value.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/auto_generate/scatter_value.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/scatter_value_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/aclnn_auto_gen/scatter_value_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_array_ops.cc""]","[""tests/ut/cpp/ops/test_ops_scatter_value.cc""]",[],[],[]
searchsorted::SearchSorted,searchsorted,SearchSorted,searchsorted_op.yaml,mindspore/ops/op_def/yaml/searchsorted_op.yaml,SearchSorted,True,customize,SearchSortedAscend,"[""aclnnSearchSorted""]",customize_source,true,true,true,true,true,true,false,true,"[""mindspore/ops/infer/ops_func_impl/searchsorted.cc"", ""mindspore/ops/infer/ops_func_impl/searchsorted.h""]","[""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/searchsorted.cc"", ""mindspore/ops/kernel/ascend/aclnn/pyboost_impl/customize/searchsorted.h""]","[""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/searchsorted_aclnn_kernel.cc"", ""mindspore/ops/kernel/ascend/aclnn/kernel_mod_impl/customize/searchsorted_aclnn_kernel.h""]","[""mindspore/ccsrc/frontend/expander/grad/grad_array_ops.cc""]","[""tests/ut/cpp/ops/test_ops_searchsorted.cc""]","[""tests/st/ops/ascend/test_aicpu_ops/test_search_sorted.py"", ""tests/st/ops/cpu/test_searchsorted_op.py"", ""tests/st/ops/gpu/test_searchsorted_op.py"", ""tests/st/ops/test_ops_searchsorted.py""]",[],"[""mindspore/ops/op_def/yaml/doc/searchsorted_doc.yaml""]"
